epoch,step,train_loss_epoch,train_loss_step,val_loss,val_psnr
76,29099,,0.033192604780197144,,
76,29149,,0.031065374612808228,,
76,29199,,0.01968594640493393,,
76,29249,,0.03762338310480118,,
76,29259,,,0.026371726766228676,28.477792739868164
76,29259,0.027074096724390984,,,
77,29299,,0.02102796360850334,,
77,29349,,0.03935188055038452,,
77,29399,,0.024988438934087753,,
77,29449,,0.02621765062212944,,
77,29499,,0.032781101763248444,,
77,29549,,0.019599149003624916,,
77,29599,,0.01891303062438965,,
77,29639,,,0.026312699541449547,28.493154525756836
77,29639,0.027057023718953133,,,
78,29649,,0.03013002686202526,,
78,29699,,0.025627603754401207,,
78,29749,,0.031049787998199463,,
78,29799,,0.0219422634691,,
78,29849,,0.0289254542440176,,
78,29899,,0.023505177348852158,,
78,29949,,0.022032104432582855,,
78,29999,,0.02745783142745495,,
78,30019,,,0.026315709576010704,28.48423194885254
78,30019,0.026926757767796516,,,
79,30049,,0.020134899765253067,,
79,30099,,0.02936703711748123,,
79,30149,,0.012719353660941124,,
79,30199,,0.02685115486383438,,
79,30249,,0.026196947321295738,,
79,30299,,0.026778563857078552,,
79,30349,,0.030328210443258286,,
79,30399,,0.02127593755722046,,
79,30399,,,0.025801440700888634,28.639938354492188
79,30399,0.02659502439200878,,,
80,30449,,0.03173916041851044,,
80,30499,,0.02554088830947876,,
80,30549,,0.019949380308389664,,
80,30599,,0.021615054458379745,,
80,30649,,0.02585494890809059,,
80,30699,,0.03704550862312317,,
80,30749,,0.023767029866576195,,
80,30779,,,0.026094311848282814,28.569095611572266
80,30779,0.026472989469766617,,,
81,30799,,0.0382402278482914,,
81,30849,,0.027117004618048668,,
81,30899,,0.034452199935913086,,
81,30949,,0.01634831726551056,,
81,30999,,0.017775585874915123,,
81,31049,,0.03314962983131409,,
81,31099,,0.02209497056901455,,
81,31149,,0.016110187396407127,,
81,31159,,,0.025932541117072105,28.62095069885254
81,31159,0.02657254785299301,,,
82,31199,,0.03815300762653351,,
82,31249,,0.02339458093047142,,
82,31299,,0.024273883551359177,,
82,31349,,0.030303267762064934,,
82,31399,,0.015420656651258469,,
82,31449,,0.022974893450737,,
82,31499,,0.0243295319378376,,
82,31539,,,0.0256568044424057,28.623760223388672
82,31539,0.02647293172776699,,,
83,31549,,0.021291017532348633,,
83,31599,,0.035453565418720245,,
83,31649,,0.01987139880657196,,
83,31699,,0.023540552705526352,,
83,31749,,0.034054771065711975,,
83,31799,,0.026898987591266632,,
83,31849,,0.04038526490330696,,
83,31899,,0.0338202640414238,,
83,31919,,,0.025792911648750305,28.693389892578125
83,31919,0.026428064331412315,,,
84,31949,,0.029721086844801903,,
84,31999,,0.039112675935029984,,
84,32049,,0.03172419220209122,,
84,32099,,0.030326589941978455,,
84,32149,,0.03408538177609444,,
84,32199,,0.02239678055047989,,
84,32249,,0.02317100763320923,,
84,32299,,0.026326199993491173,,
84,32299,,,0.025919288396835327,28.631784439086914
84,32299,0.02635250799357891,,,
85,32349,,0.016767436638474464,,
85,32399,,0.04094617813825607,,
85,32449,,0.0318433903157711,,
85,32499,,0.02805062010884285,,
85,32549,,0.015409397892653942,,
85,32599,,0.025497715920209885,,
85,32649,,0.01799618825316429,,
85,32679,,,0.025610212236642838,28.674209594726562
85,32679,0.02610543742775917,,,
86,32699,,0.03019028715789318,,
86,32749,,0.03211448714137077,,
86,32799,,0.030446857213974,,
86,32849,,0.03689687326550484,,
86,32899,,0.024213455617427826,,
86,32949,,0.025026537477970123,,
86,32999,,0.031761523336172104,,
86,33049,,0.017434805631637573,,
86,33059,,,0.02619054913520813,28.555545806884766
86,33059,0.026007581502199173,,,
87,33099,,0.02984304539859295,,
87,33149,,0.02622782252728939,,
87,33199,,0.02387913689017296,,
87,33249,,0.05758475512266159,,
87,33299,,0.021774407476186752,,
87,33349,,0.03758804500102997,,
87,33399,,0.0181504487991333,,
87,33439,,,0.025492053478956223,28.783782958984375
87,33439,0.026198066771030426,,,
88,33449,,0.037120383232831955,,
88,33499,,0.02469141036272049,,
88,33549,,0.02632339671254158,,
88,33599,,0.02310146391391754,,
88,33649,,0.02986764907836914,,
88,33699,,0.028559070080518723,,
88,33749,,0.01892077922821045,,
88,33799,,0.02121107280254364,,
88,33819,,,0.026181403547525406,28.60675048828125
88,33819,0.025970691815018654,,,
89,33849,,0.029871728271245956,,
89,33899,,0.02315126173198223,,
89,33949,,0.021990960463881493,,
89,33999,,0.03117261454463005,,
89,34049,,0.037304386496543884,,
89,34099,,0.029309969395399094,,
89,34149,,0.02703143283724785,,
89,34199,,0.0252714604139328,,
89,34199,,,0.025390008464455605,28.7979679107666
89,34199,0.02588033489882946,,,
90,34249,,0.02720910869538784,,
90,34299,,0.019887423142790794,,
90,34349,,0.02978016808629036,,
90,34399,,0.023331835865974426,,
90,34449,,0.04734395071864128,,
90,34499,,0.02928609773516655,,
90,34549,,0.030492279678583145,,
90,34579,,,0.025610897690057755,28.738439559936523
90,34579,0.02579445391893387,,,
91,34599,,0.022623267024755478,,
91,34649,,0.021886907517910004,,
91,34699,,0.034112222492694855,,
91,34749,,0.027982696890830994,,
91,34799,,0.023017166182398796,,
91,34849,,0.029005806893110275,,
91,34899,,0.022948574274778366,,
91,34949,,0.027898823842406273,,
91,34959,,,0.02555587887763977,28.792343139648438
91,34959,0.025760015472769737,,,
92,34999,,0.03513288125395775,,
92,35049,,0.021713918074965477,,
92,35099,,0.029795128852128983,,
92,35149,,0.023913051933050156,,
92,35199,,0.023379381746053696,,
92,35249,,0.02566957101225853,,
92,35299,,0.020328598096966743,,
92,35339,,,0.02522246539592743,28.815750122070312
92,35339,0.02577247843146324,,,
93,35349,,0.03334151208400726,,
93,35399,,0.026089396327733994,,
93,35449,,0.03591526672244072,,
93,35499,,0.02423432096838951,,
93,35549,,0.01411651261150837,,
93,35599,,0.019112981855869293,,
93,35649,,0.01767272874712944,,
93,35699,,0.018423032015562057,,
93,35719,,,0.025018135085701942,28.870534896850586
93,35719,0.025551969185471535,,,
94,35749,,0.024821748957037926,,
94,35799,,0.025089284405112267,,
94,35849,,0.026497429236769676,,
94,35899,,0.02845410630106926,,
94,35949,,0.023315008729696274,,
94,35999,,0.026611318811774254,,
94,36049,,0.02151968888938427,,
94,36099,,0.02065809816122055,,
94,36099,,,0.025088930502533913,28.8715877532959
94,36099,0.025402719154953957,,,
95,36149,,0.032872386276721954,,
95,36199,,0.020318474620580673,,
95,36249,,0.03741248697042465,,
95,36299,,0.027968069538474083,,
95,36349,,0.023979924619197845,,
95,36399,,0.02268129400908947,,
95,36449,,0.04532485455274582,,
95,36479,,,0.02493584156036377,28.898700714111328
95,36479,0.025351718068122864,,,
96,36499,,0.02855743281543255,,
96,36549,,0.013534876517951488,,
96,36599,,0.030291592702269554,,
96,36649,,0.022084763273596764,,
96,36699,,0.025756165385246277,,
96,36749,,0.014645527116954327,,
96,36799,,0.04109998047351837,,
96,36849,,0.015253844670951366,,
96,36859,,,0.025182172656059265,28.810009002685547
96,36859,0.025295989587903023,,,
97,36899,,0.026043564081192017,,
97,36949,,0.018388917669653893,,
97,36999,,0.015462616458535194,,
97,37049,,0.017311235889792442,,
97,37099,,0.023014001548290253,,
97,37149,,0.013032127171754837,,
97,37199,,0.025533244013786316,,
97,37239,,,0.02483288384974003,28.951486587524414
97,37239,0.02522415854036808,,,
98,37249,,0.023279473185539246,,
98,37299,,0.024938233196735382,,
98,37349,,0.018472852185368538,,
98,37399,,0.023086464032530785,,
98,37449,,0.017047572880983353,,
98,37499,,0.019068820402026176,,
98,37549,,0.035801000893116,,
98,37599,,0.02441173419356346,,
98,37619,,,0.024966005235910416,28.89020347595215
98,37619,0.025048496201634407,,,
99,37649,,0.02601972222328186,,
99,37699,,0.030379723757505417,,
99,37749,,0.032014958560466766,,
99,37799,,0.019403576850891113,,
99,37849,,0.026791483163833618,,
99,37899,,0.032144129276275635,,
99,37949,,0.029812484979629517,,
99,37999,,0.014478545635938644,,
99,37999,,,0.02460845187306404,29.00629234313965
99,37999,0.024997297674417496,,,
100,38049,,0.031531207263469696,,
100,38099,,0.01952274888753891,,
100,38149,,0.02481086552143097,,
100,38199,,0.012717952951788902,,
100,38249,,0.017704209312796593,,
100,38299,,0.022564252838492393,,
100,38349,,0.03850772976875305,,
100,38379,,,0.024919789284467697,28.880584716796875
100,38379,0.024997275322675705,,,
101,38399,,0.021173037588596344,,
101,38449,,0.026829971000552177,,
101,38499,,0.03569011390209198,,
101,38549,,0.027480658143758774,,
101,38599,,0.02337765507400036,,
101,38649,,0.034484751522541046,,
101,38699,,0.01981060393154621,,
101,38749,,0.026693938300013542,,
101,38759,,,0.024736078456044197,28.94821548461914
101,38759,0.024907302111387253,,,
102,38799,,0.022497501224279404,,
102,38849,,0.028631072491407394,,
102,38899,,0.0236574225127697,,
102,38949,,0.025263693183660507,,
102,38999,,0.025904804468154907,,
102,39049,,0.02185959368944168,,
102,39099,,0.035194527357816696,,
102,39139,,,0.024747617542743683,28.946353912353516
102,39139,0.024888427928090096,,,
103,39149,,0.026897139847278595,,
103,39199,,0.0355689600110054,,
103,39249,,0.01576370559632778,,
103,39299,,0.020151006057858467,,
103,39349,,0.019835563376545906,,
103,39399,,0.02085176110267639,,
103,39449,,0.02338269352912903,,
103,39499,,0.024532092735171318,,
103,39519,,,0.024677863344550133,28.982189178466797
103,39519,0.024773046374320984,,,
104,39549,,0.032142508774995804,,
104,39599,,0.026411868631839752,,
104,39649,,0.028082776814699173,,
104,39699,,0.024218320846557617,,
104,39749,,0.02044682949781418,,
104,39799,,0.02018614299595356,,
104,39849,,0.040352270007133484,,
104,39899,,0.01056196540594101,,
104,39899,,,0.02462669648230076,28.99618148803711
104,39899,0.024801993742585182,,,
105,39949,,0.019271789118647575,,
105,39999,,0.016594719141721725,,
105,40049,,0.02999454364180565,,
105,40099,,0.015863683074712753,,
105,40149,,0.028109818696975708,,
105,40199,,0.019778583198785782,,
105,40249,,0.021207725629210472,,
105,40279,,,0.02477000281214714,28.9931697845459
105,40279,0.024721089750528336,,,
106,40299,,0.03328385949134827,,
106,40349,,0.02840622141957283,,
106,40399,,0.021618470549583435,,
106,40449,,0.026532236486673355,,
106,40499,,0.02572654001414776,,
106,40549,,0.02117030881345272,,
106,40599,,0.020079515874385834,,
106,40649,,0.0197746604681015,,
106,40659,,,0.02431413158774376,29.10748863220215
106,40659,0.02460944466292858,,,
107,40699,,0.022481422871351242,,
107,40749,,0.020169982686638832,,
107,40799,,0.03306093066930771,,
107,40849,,0.025672193616628647,,
107,40899,,0.02572701871395111,,
107,40949,,0.02349848859012127,,
107,40999,,0.027486061677336693,,
107,41039,,,0.024532554671168327,29.01527976989746
107,41039,0.02456722967326641,,,
108,41049,,0.01677234098315239,,
108,41099,,0.012693382799625397,,
108,41149,,0.0330343022942543,,
108,41199,,0.026158645749092102,,
108,41249,,0.02088908664882183,,
108,41299,,0.03225526213645935,,
108,41349,,0.03436674550175667,,
108,41399,,0.016473960131406784,,
108,41419,,,0.024563398212194443,29.017852783203125
108,41419,0.024604471400380135,,,
109,41449,,0.02664598450064659,,
109,41499,,0.026269709691405296,,
109,41549,,0.03132069110870361,,
109,41599,,0.03196818754076958,,
109,41649,,0.030607445165514946,,
109,41699,,0.022382263094186783,,
109,41749,,0.016347121447324753,,
109,41799,,0.035116612911224365,,
109,41799,,,0.024448174983263016,29.014240264892578
109,41799,0.02441459521651268,,,
110,41849,,0.01786677911877632,,
110,41899,,0.029852112755179405,,
110,41949,,0.025940071791410446,,
110,41999,,0.016869455575942993,,
110,42049,,0.021235739812254906,,
110,42099,,0.030276170000433922,,
110,42149,,0.02739003300666809,,
110,42179,,,0.02442621998488903,29.059215545654297
110,42179,0.024248624220490456,,,
111,42199,,0.015129811130464077,,
111,42249,,0.021144961938261986,,
111,42299,,0.029480954632163048,,
111,42349,,0.016884945333003998,,
111,42399,,0.021397721022367477,,
111,42449,,0.03317027539014816,,
111,42499,,0.021965524181723595,,
111,42549,,0.024283787235617638,,
111,42559,,,0.02452136017382145,29.06173324584961
111,42559,0.024275600910186768,,,
112,42599,,0.024232473224401474,,
112,42649,,0.02774440310895443,,
112,42699,,0.024879705160856247,,
112,42749,,0.02380399964749813,,
112,42799,,0.02061053179204464,,
112,42849,,0.024633005261421204,,
112,42899,,0.02770981192588806,,
112,42939,,,0.02420392446219921,29.136566162109375
112,42939,0.024358104914426804,,,
113,42949,,0.026083996519446373,,
113,42999,,0.022038128226995468,,
113,43049,,0.017055055126547813,,
113,43099,,0.02217905968427658,,
113,43149,,0.016262870281934738,,
113,43199,,0.01905820704996586,,
113,43249,,0.026357974857091904,,
113,43299,,0.03723432123661041,,
113,43319,,,0.024575743824243546,29.04513168334961
113,43319,0.024207526817917824,,,
114,43349,,0.02664509043097496,,
114,43399,,0.023780252784490585,,
114,43449,,0.027037492021918297,,
114,43499,,0.025881901383399963,,
114,43549,,0.020335156470537186,,
114,43599,,0.020068779587745667,,
114,43649,,0.03246622905135155,,
114,43699,,0.025322578847408295,,
114,43699,,,0.02430831827223301,29.096569061279297
114,43699,0.02413148805499077,,,
115,43749,,0.022575369104743004,,
115,43799,,0.02358592301607132,,
115,43849,,0.02941327914595604,,
115,43899,,0.03920818120241165,,
115,43949,,0.024318918585777283,,
115,43999,,0.019964244216680527,,
115,44049,,0.024852488189935684,,
115,44079,,,0.02411009930074215,29.151580810546875
115,44079,0.024111391976475716,,,
116,44099,,0.02207370661199093,,
116,44149,,0.024243440479040146,,
116,44199,,0.030898122116923332,,
116,44249,,0.02714640647172928,,
116,44299,,0.021948307752609253,,
116,44349,,0.021364396438002586,,
116,44399,,0.02452232502400875,,
116,44449,,0.02990683913230896,,
116,44459,,,0.024096455425024033,29.150699615478516
116,44459,0.024137260392308235,,,
117,44499,,0.013415545225143433,,
117,44549,,0.029233260080218315,,
117,44599,,0.024839943274855614,,
117,44649,,0.018648948520421982,,
117,44699,,0.0265183262526989,,
117,44749,,0.01920991763472557,,
117,44799,,0.028653591871261597,,
117,44839,,,0.024343734607100487,29.058053970336914
117,44839,0.024053892120718956,,,
118,44849,,0.018359292298555374,,
118,44899,,0.022688470780849457,,
118,44949,,0.02672201208770275,,
118,44999,,0.021195068955421448,,
118,45049,,0.023325081914663315,,
118,45099,,0.02538466453552246,,
118,45149,,0.026446852833032608,,
118,45199,,0.02011806145310402,,
118,45219,,,0.024175379425287247,29.117929458618164
118,45219,0.0240181777626276,,,
119,45249,,0.029888149350881577,,
119,45299,,0.016803396865725517,,
119,45349,,0.02694043517112732,,
119,45399,,0.02398546040058136,,
119,45449,,0.01903109811246395,,
119,45499,,0.021327173337340355,,
119,45549,,0.028146138414740562,,
119,45599,,0.025486893951892853,,
119,45599,,,0.02403351292014122,29.166980743408203
119,45599,0.024059420451521873,,,
120,45649,,0.015922458842396736,,
120,45699,,0.017395872622728348,,
120,45749,,0.023111959919333458,,
120,45799,,0.03011849895119667,,
120,45849,,0.027924343943595886,,
120,45899,,0.020988672971725464,,
120,45949,,0.017395462840795517,,
120,45979,,,0.02405271679162979,29.177108764648438
120,45979,0.024018049240112305,,,
121,45999,,0.025903552770614624,,
121,46049,,0.03411637246608734,,
121,46099,,0.03824414312839508,,
121,46149,,0.022836163640022278,,
121,46199,,0.03106045536696911,,
121,46249,,0.021548952907323837,,
121,46299,,0.020901672542095184,,
121,46349,,0.023274917155504227,,
121,46359,,,0.024110890924930573,29.13979721069336
121,46359,0.023961080238223076,,,
122,46399,,0.03600769490003586,,
122,46449,,0.03613289073109627,,
122,46499,,0.021646898239850998,,
122,46549,,0.033693283796310425,,
122,46599,,0.025622641667723656,,
122,46649,,0.026949506253004074,,
122,46699,,0.0168599896132946,,
122,46739,,,0.023981288075447083,29.215312957763672
122,46739,0.023874718695878983,,,
123,46749,,0.016028933227062225,,
123,46799,,0.024519026279449463,,
123,46849,,0.03486557677388191,,
123,46899,,0.030007071793079376,,
123,46949,,0.02160804346203804,,
123,46999,,0.02117142640054226,,
123,47049,,0.020040113478899002,,
123,47099,,0.023982098326086998,,
123,47119,,,0.02398078702390194,29.188739776611328
123,47119,0.023741746321320534,,,
124,47149,,0.014475967735052109,,
124,47199,,0.026756025850772858,,
124,47249,,0.03098215162754059,,
124,47299,,0.02799304388463497,,
124,47349,,0.028514482080936432,,
124,47399,,0.016033070161938667,,
124,47449,,0.02908245287835598,,
124,47499,,0.012289615347981453,,
124,47499,,,0.023968864232301712,29.1810302734375
124,47499,0.023762710392475128,,,
125,47549,,0.025231387466192245,,
125,47599,,0.020384114235639572,,
125,47649,,0.03424476087093353,,
125,47699,,0.025747712701559067,,
125,47749,,0.028080126270651817,,
125,47799,,0.016949143260717392,,
125,47849,,0.023435261100530624,,
125,47879,,,0.023957498371601105,29.206466674804688
125,47879,0.023719996213912964,,,
126,47899,,0.024244001135230064,,
126,47949,,0.024781113490462303,,
126,47999,,0.02406938374042511,,
126,48049,,0.0320228710770607,,
126,48099,,0.032423391938209534,,
126,48149,,0.023614568635821342,,
126,48199,,0.021645551547408104,,
126,48249,,0.02181444689631462,,
126,48259,,,0.02395877242088318,29.19673728942871
126,48259,0.02367502450942993,,,
127,48299,,0.023321300745010376,,
127,48349,,0.029453575611114502,,
127,48399,,0.010400320403277874,,
127,48449,,0.03423899784684181,,
127,48499,,0.021784182637929916,,
127,48549,,0.015371287241578102,,
127,48599,,0.01787622645497322,,
127,48639,,,0.023951727896928787,29.202136993408203
127,48639,0.023755786940455437,,,
128,48649,,0.02321666106581688,,
128,48699,,0.023981839418411255,,
128,48749,,0.022760063409805298,,
128,48799,,0.02395019493997097,,
128,48849,,0.023569388315081596,,
128,48899,,0.023210106417536736,,
128,48949,,0.02323354408144951,,
128,48999,,0.024629389867186546,,
128,49019,,,0.023940782994031906,29.206594467163086
128,49019,0.023636862635612488,,,
129,49049,,0.017251435667276382,,
129,49099,,0.01654568687081337,,
129,49149,,0.022476157173514366,,
129,49199,,0.023345058783888817,,
129,49249,,0.04134909808635712,,
129,49299,,0.024935003370046616,,
129,49349,,0.031616248190402985,,
129,49399,,0.021790191531181335,,
129,49399,,,0.023912008851766586,29.222314834594727
129,49399,0.023645451292395592,,,
130,49449,,0.02513561211526394,,
130,49499,,0.02005140855908394,,
130,49549,,0.027888223528862,,
130,49599,,0.0329405814409256,,
130,49649,,0.021031027659773827,,
130,49699,,0.03424864262342453,,
130,49749,,0.022057047113776207,,
130,49779,,,0.023967714980244637,29.210241317749023
130,49779,0.0236071664839983,,,
131,49799,,0.030746659263968468,,
131,49849,,0.02438409999012947,,
131,49899,,0.013171732425689697,,
131,49949,,0.022975273430347443,,
131,49999,,0.006452319677919149,,
131,50049,,0.01746084913611412,,
131,50099,,0.028187936171889305,,
131,50149,,0.025010941550135612,,
131,50159,,,0.02391081303358078,29.22246742248535
131,50159,0.023504042997956276,,,
132,50199,,0.02071009948849678,,
132,50249,,0.020143596455454826,,
132,50299,,0.030498415231704712,,
132,50349,,0.02260182425379753,,
132,50399,,0.023950820788741112,,
132,50449,,0.033574849367141724,,
132,50499,,0.013407282531261444,,
132,50539,,,0.02394861727952957,29.201122283935547
132,50539,0.023593729361891747,,,
133,50549,,0.027016332373023033,,
133,50599,,0.024339936673641205,,
133,50649,,0.022610396146774292,,
133,50699,,0.023662175983190536,,
133,50749,,0.011757208965718746,,
133,50799,,0.02139851078391075,,
133,50849,,0.01815786585211754,,
133,50899,,0.021255403757095337,,
133,50919,,,0.023900609463453293,29.221019744873047
133,50919,0.023616328835487366,,,
134,50949,,0.026928957551717758,,
134,50999,,0.024018898606300354,,
134,51049,,0.0340425968170166,,
134,51099,,0.026976581662893295,,
134,51149,,0.019099067896604538,,
134,51199,,0.01986534148454666,,
134,51249,,0.029854005202651024,,
134,51299,,0.0243846382945776,,
134,51299,,,0.02381499484181404,29.250946044921875
134,51299,0.023558825254440308,,,
135,51349,,0.035022538155317307,,
135,51399,,0.02631114050745964,,
135,51449,,0.00822704192250967,,
135,51499,,0.018691658973693848,,
135,51549,,0.026943830773234367,,
135,51599,,0.015101425349712372,,
135,51649,,0.029854383319616318,,
135,51679,,,0.023806851357221603,29.247196197509766
135,51679,0.023524820804595947,,,
136,51699,,0.02600511536002159,,
136,51749,,0.02168881520628929,,
136,51799,,0.025120273232460022,,
136,51849,,0.02093341015279293,,
136,51899,,0.03000558167695999,,
136,51949,,0.029721474274992943,,
136,51999,,0.016643455252051353,,
136,52049,,0.022709503769874573,,
136,52059,,,0.023801041767001152,29.250967025756836
136,52059,0.023575441911816597,,,
137,52099,,0.01933443360030651,,
137,52149,,0.02187614142894745,,
137,52199,,0.02312597632408142,,
137,52249,,0.02475966513156891,,
137,52299,,0.02262277528643608,,
137,52349,,0.016076451167464256,,
137,52399,,0.020154712721705437,,
137,52439,,,0.023768577724695206,29.268253326416016
137,52439,0.023462919518351555,,,
138,52449,,0.02111864648759365,,
138,52499,,0.025464247912168503,,
138,52549,,0.018706025555729866,,
138,52599,,0.02352515421807766,,
138,52649,,0.02241252362728119,,
138,52699,,0.02644318714737892,,
138,52749,,0.017330018803477287,,
138,52799,,0.019517680630087852,,
138,52819,,,0.023784548044204712,29.255756378173828
138,52819,0.023399878293275833,,,
139,52849,,0.015767447650432587,,
139,52899,,0.0142598245292902,,
139,52949,,0.01573304645717144,,
139,52999,,0.022313162684440613,,
139,53049,,0.02237578108906746,,
139,53099,,0.021473702043294907,,
139,53149,,0.025317862629890442,,
139,53199,,0.02915799431502819,,
139,53199,,,0.023773467168211937,29.256877899169922
139,53199,0.023380370810627937,,,
140,53249,,0.022996095940470695,,
140,53299,,0.02490929886698723,,
140,53349,,0.02788790687918663,,
140,53399,,0.029125504195690155,,
140,53449,,0.02564937435090542,,
140,53499,,0.02294669859111309,,
140,53549,,0.0232083722949028,,
140,53579,,,0.02374851331114769,29.2665958404541
140,53579,0.02353583462536335,,,
141,53599,,0.02107498049736023,,
141,53649,,0.023044701665639877,,
141,53699,,0.023235991597175598,,
141,53749,,0.018189746886491776,,
141,53799,,0.02635868266224861,,
141,53849,,0.025723468512296677,,
141,53899,,0.026715179905295372,,
141,53949,,0.030140113085508347,,
141,53959,,,0.02376299723982811,29.2608642578125
141,53959,0.023432325571775436,,,
142,53999,,0.027863699942827225,,
142,54049,,0.02702239155769348,,
142,54099,,0.009377103298902512,,
142,54149,,0.024898169562220573,,
142,54199,,0.028672929853200912,,
142,54249,,0.012156362645328045,,
142,54299,,0.021560028195381165,,
142,54339,,,0.0237530879676342,29.264087677001953
142,54339,0.023365506902337074,,,
143,54349,,0.02241342142224312,,
143,54399,,0.024961218237876892,,
143,54449,,0.01478879339993,,
143,54499,,0.021588874980807304,,
143,54549,,0.030285483226180077,,
143,54599,,0.01325112022459507,,
143,54649,,0.02814066782593727,,
143,54699,,0.019273791462183,,
143,54719,,,0.023763101547956467,29.256399154663086
143,54719,0.02341940440237522,,,
144,54749,,0.02780088037252426,,
144,54799,,0.023349512368440628,,
144,54849,,0.02448752336204052,,
144,54899,,0.025272518396377563,,
144,54949,,0.024621104821562767,,
144,54999,,0.024103865027427673,,
144,55049,,0.0374796986579895,,
144,55099,,0.024495135992765427,,
144,55099,,,0.023755481466650963,29.266376495361328
144,55099,0.0234733484685421,,,
145,55149,,0.01635168306529522,,
145,55199,,0.02462190017104149,,
145,55249,,0.02807701751589775,,
145,55299,,0.030194707214832306,,
145,55349,,0.012877094559371471,,
145,55399,,0.02831735834479332,,
145,55449,,0.02050892449915409,,
145,55479,,,0.023742875084280968,29.270671844482422
145,55479,0.023629577830433846,,,
146,55499,,0.034018125385046005,,
146,55549,,0.021024322137236595,,
146,55599,,0.023656904697418213,,
146,55649,,0.02251342684030533,,
146,55699,,0.025419807061553,,
146,55749,,0.019034771248698235,,
146,55799,,0.026144620031118393,,
146,55849,,0.016824956983327866,,
146,55859,,,0.02374798245728016,29.269052505493164
146,55859,0.023396505042910576,,,
147,55899,,0.02516615390777588,,
147,55949,,0.02353532239794731,,
147,55999,,0.014927683398127556,,
147,56049,,0.01868782564997673,,
147,56099,,0.02333393506705761,,
147,56149,,0.018965749070048332,,
147,56199,,0.01908775232732296,,
147,56239,,,0.02374095655977726,29.271398544311523
147,56239,0.023448461666703224,,,
148,56249,,0.022931961342692375,,
148,56299,,0.010536487214267254,,
148,56349,,0.0226582121104002,,
148,56399,,0.022490447387099266,,
148,56449,,0.031185656785964966,,
148,56499,,0.026164963841438293,,
148,56549,,0.024045594036579132,,
148,56599,,0.026330962777137756,,
148,56619,,,0.023741615936160088,29.269912719726562
148,56619,0.02340206690132618,,,
149,56649,,0.020574212074279785,,
149,56699,,0.018652748316526413,,
149,56749,,0.025504058226943016,,
149,56799,,0.015261175110936165,,
149,56849,,0.023134499788284302,,
149,56899,,0.0211542509496212,,
149,56949,,0.028766077011823654,,
149,56999,,0.01382193248718977,,
149,56999,,,0.023743171244859695,29.269237518310547
149,56999,0.023425839841365814,,,
